time,open,high,low,close,volume,volume_bid,volume_ask
2020-01-03 18:00:00,1.3088250000000001,1.30905,1.30732,1.3084950000000002,14504.670399999999,7440.2202,7064.4502
2020-01-03 19:00:00,1.308535,1.30891,1.30754,1.30788,17855.190499999997,9464.0801,8391.1104
2020-01-03 20:00:00,1.307925,1.30797,1.30723,1.3073649999999999,4594.3799,2227.47,2366.9099
2020-01-03 21:00:00,1.30736,1.30863,1.30715,1.30816,4385.9699,2251.9299,2134.04
2020-01-05 22:00:00,1.3087900000000001,1.30968,1.3069,1.307235,5217.8899,2283.26,2934.6299
2020-01-05 23:00:00,1.306775,1.30858,1.30643,1.30775,8591.5898,4167.25,4424.3398
2020-01-06 00:00:00,1.30775,1.3089,1.30781,1.30802,8266.170399999999,4116.7202,4149.4502
2020-01-06 01:00:00,1.307995,1.30824,1.30762,1.3079399999999999,7084.6399,3516.72,3567.9199
2020-01-06 02:00:00,1.3079399999999999,1.30891,1.308,1.3087499999999999,4709.669900000001,2298.28,2411.3899
2020-01-06 03:00:00,1.308745,1.30913,1.30817,1.3082099999999999,5082.6299,2436.4099,2646.22
2020-01-06 04:00:00,1.308205,1.30878,1.30814,1.3084250000000002,5461.8399,2745.8799,2715.96
2020-01-06 05:00:00,1.30844,1.30869,1.30803,1.3081399999999999,4935.7399000000005,2363.6899,2572.05
2020-01-06 06:00:00,1.3081399999999999,1.30842,1.30695,1.30829,10869.469799999999,5277.7598,5591.71
2020-01-06 07:00:00,1.3082799999999999,1.30952,1.30706,1.30734,24075.5996,11664.71,12410.8896
2020-01-06 08:00:00,1.3073350000000001,1.31091,1.30648,1.310585,25158.3496,12442.3398,12716.0098
2020-01-06 09:00:00,1.3106,1.31492,1.31037,1.314355,29953.9199,15107.5303,14846.3896
2020-01-06 10:00:00,1.314375,1.31742,1.31382,1.315245,27396.0205,13526.54,13869.4805
2020-01-06 11:00:00,1.31528,1.31751,1.31515,1.31569,18090.7696,8568.46,9522.3096
2020-01-06 12:00:00,1.3157,1.31576,1.3139,1.313875,15121.360400000001,7458.9502,7662.4102
2020-01-06 13:00:00,1.31391,1.31495,1.31351,1.3140800000000001,13150.469700000001,6219.0698,6931.3999
2020-01-06 14:00:00,1.3140749999999999,1.31618,1.31338,1.3136700000000001,18217.7295,9322.1797,8895.5498
2020-01-06 15:00:00,1.3136700000000001,1.3163,1.31342,1.31588,18331.4697,9510.1201,8821.3496
2020-01-06 16:00:00,1.31589,1.31704,1.31524,1.31625,13102.23,6753.5,6348.73
2020-01-06 17:00:00,1.31624,1.31751,1.31569,1.315925,10453.060099999999,5554.4302,4898.6299
2020-01-06 18:00:00,1.315925,1.31683,1.31581,1.31578,7157.150100000001,3502.05,3655.1001
2020-01-06 19:00:00,1.31578,1.31646,1.3156,1.31631,7573.33,3621.04,3952.29
2020-01-06 20:00:00,1.316295,1.31679,1.31599,1.316655,5555.909900000001,2855.9299,2699.98
2020-01-06 21:00:00,1.31663,1.31721,1.31648,1.31703,3596.13,1644.04,1952.09
2020-01-06 22:00:00,1.31704,1.31804,1.3171,1.317695,2085.81,1041.21,1044.6
2020-01-06 23:00:00,1.317695,1.3179,1.31693,1.3171599999999999,9974.25,5008.4302,4965.8198
2020-01-07 00:00:00,1.3171599999999999,1.31777,1.31703,1.31731,8989.6103,4579.1201,4410.4902
2020-01-07 01:00:00,1.317335,1.31785,1.31711,1.3171849999999998,5402.659900000001,2866.9299,2535.73
2020-01-07 02:00:00,1.31719,1.31734,1.31694,1.31698,5302.2698,2646.1399,2656.1299
2020-01-07 03:00:00,1.31698,1.31766,1.31694,1.31739,4786.7698,2558.8899,2227.8799
2020-01-07 04:00:00,1.31739,1.31763,1.31704,1.31713,8004.9699,3927.29,4077.6799
2020-01-07 05:00:00,1.31711,1.31733,1.31543,1.315455,5129.3101,2539.72,2589.5901
2020-01-07 06:00:00,1.31546,1.31634,1.31488,1.315575,12840.1098,6405.8198,6434.29
2020-01-07 07:00:00,1.315575,1.31625,1.31415,1.31439,18913.7198,8988.21,9925.5098
2020-01-07 08:00:00,1.31441,1.3213,1.31436,1.318825,32203.6289,15625.4297,16578.1992
2020-01-07 09:00:00,1.318805,1.3198,1.31679,1.31734,23786.7197,11688.9697,12097.75
2020-01-07 10:00:00,1.3173249999999999,1.31745,1.31461,1.316065,28289.4395,13564.1299,14725.3096
2020-01-07 11:00:00,1.3160699999999999,1.31651,1.31458,1.3147250000000001,19196.9697,9304.25,9892.7197
2020-01-07 12:00:00,1.314745,1.31482,1.31109,1.31209,27237.350599999998,12978.1602,14259.1904
2020-01-07 13:00:00,1.312075,1.31242,1.31031,1.3118400000000001,24251.5,12103.1602,12148.3398
2020-01-07 14:00:00,1.3118349999999999,1.31364,1.3106,1.310635,22236.1904,10787.1904,11449.0
2020-01-07 15:00:00,1.310635,1.31249,1.30955,1.31215,25160.7197,12254.0,12906.7197
2020-01-07 16:00:00,1.31215,1.31332,1.31069,1.312605,15380.099600000001,7948.8198,7431.2798
2020-01-07 17:00:00,1.312595,1.31403,1.31228,1.312775,14530.199700000001,7424.5498,7105.6499
2020-01-07 18:00:00,1.312775,1.31379,1.31253,1.312525,11369.2998,5343.27,6026.0298
2020-01-07 19:00:00,1.31253,1.31276,1.31191,1.31205,16570.0703,8020.9199,8549.1504
2020-01-07 20:00:00,1.31205,1.3124,1.31172,1.3118150000000002,8857.52,4353.1802,4504.3398
2020-01-07 21:00:00,1.3118400000000001,1.31277,1.31142,1.312325,4796.0,2312.3999,2483.6001
2020-01-07 22:00:00,1.3121,1.31316,1.31147,1.311925,4235.39,1801.88,2433.51
2020-01-07 23:00:00,1.31192,1.31271,1.3106,1.31142,8037.030000000001,3951.26,4085.77
2020-01-08 00:00:00,1.311425,1.31207,1.31078,1.311215,15096.270100000002,7664.1099,7432.1602
2020-01-08 01:00:00,1.3112249999999999,1.31221,1.3112,1.31173,14239.6001,7054.3701,7185.23
2020-01-08 02:00:00,1.31172,1.3141,1.31178,1.31332,15438.3599,8033.8501,7404.5098
2020-01-08 03:00:00,1.31332,1.31402,1.31245,1.31312,11728.46,5994.1499,5734.3101
2020-01-08 04:00:00,1.31311,1.31357,1.31192,1.312125,9401.8199,4634.71,4767.1099
2020-01-08 05:00:00,1.312125,1.31254,1.31173,1.311795,8362.8798,4209.1899,4153.6899
2020-01-08 06:00:00,1.311805,1.31348,1.31184,1.313015,10032.8496,4991.0098,5041.8398
2020-01-08 07:00:00,1.3130000000000002,1.3163,1.31274,1.3152650000000001,21931.9795,11186.6299,10745.3496
2020-01-08 08:00:00,1.315285,1.31703,1.31397,1.31663,31276.8398,15794.0,15482.8398
2020-01-08 09:00:00,1.316635,1.31703,1.3111,1.3120850000000002,23498.8203,11787.5,11711.3203
2020-01-08 10:00:00,1.311965,1.31366,1.30926,1.3120349999999998,32958.959,16619.9395,16339.0195
2020-01-08 11:00:00,1.31203,1.31249,1.30993,1.310895,26258.29,13269.1699,12989.1201
2020-01-08 12:00:00,1.31088,1.31205,1.30806,1.30932,26084.5098,12603.46,13481.0498
2020-01-08 13:00:00,1.30928,1.31258,1.30865,1.3122150000000001,26208.1504,12895.29,13312.8604
2020-01-08 14:00:00,1.3122150000000001,1.31399,1.31202,1.312525,20231.5,9731.3604,10500.1396
2020-01-08 15:00:00,1.3125149999999999,1.31343,1.30879,1.31005,18939.6591,8931.0195,10008.6396
2020-01-08 16:00:00,1.310025,1.31097,1.30836,1.310915,28516.7598,13935.1797,14581.5801
2020-01-08 17:00:00,1.31092,1.31178,1.31016,1.31052,18349.5303,9529.8604,8819.6699
2020-01-08 18:00:00,1.310515,1.31067,1.30966,1.31033,10442.949700000001,5298.7598,5144.1899
2020-01-08 19:00:00,1.310325,1.31036,1.30983,1.3101099999999999,12600.0801,6219.0,6381.0801
2020-01-08 20:00:00,1.3101099999999999,1.31037,1.30981,1.309815,8551.120200000001,4072.46,4478.6602
2020-01-08 21:00:00,1.30982,1.31016,1.30946,1.3096700000000001,4861.47,2323.0601,2538.4099
2020-01-08 22:00:00,1.309675,1.3108,1.30978,1.31014,2509.2999,1231.1899,1278.11
2020-01-08 23:00:00,1.310155,1.31066,1.30983,1.310575,5354.5,2760.8,2593.7
2020-01-09 00:00:00,1.310555,1.31131,1.31039,1.310985,12758.6098,6406.5898,6352.02
2020-01-09 01:00:00,1.3109899999999999,1.31151,1.31049,1.31122,9931.9297,4928.1099,5003.8198
2020-01-09 02:00:00,1.31122,1.31131,1.31048,1.310915,5873.04,3013.55,2859.49
2020-01-09 03:00:00,1.310915,1.3112,1.31066,1.31063,4802.1201,2532.3501,2269.77
2020-01-09 04:00:00,1.3105950000000002,1.31097,1.31055,1.3109,4648.8899,2344.1399,2304.75
2020-01-09 05:00:00,1.310905,1.31198,1.31094,1.311685,6176.5401,3157.48,3019.0601
2020-01-09 06:00:00,1.311685,1.31246,1.31085,1.3111000000000002,8725.04,4417.0498,4307.9902
2020-01-09 07:00:00,1.3111000000000002,1.31197,1.31018,1.31141,15068.610400000001,7301.4502,7767.1602
2020-01-09 08:00:00,1.3113700000000001,1.31139,1.30856,1.308805,24762.9502,12749.3203,12013.6299
2020-01-09 09:00:00,1.3087900000000001,1.30924,1.3018,1.3028149999999998,41914.160099999994,21809.2109,20104.9492
2020-01-09 10:00:00,1.30277,1.30441,1.30199,1.304305,28556.909200000002,14074.8096,14482.0996
2020-01-09 11:00:00,1.3043,1.30519,1.30138,1.301965,24682.4502,12168.5703,12513.8799
2020-01-09 12:00:00,1.3019850000000002,1.30416,1.30134,1.30379,27085.1806,12940.4404,14144.7402
2020-01-09 13:00:00,1.30377,1.30694,1.30225,1.30526,24702.29,12192.2402,12510.0498
2020-01-09 14:00:00,1.30526,1.30592,1.30374,1.304955,20934.2197,9850.6299,11083.5898
2020-01-09 15:00:00,1.304965,1.30547,1.3034,1.3048600000000001,17533.1397,8766.8096,8766.3301
2020-01-09 16:00:00,1.30485,1.30694,1.30439,1.3068650000000002,16271.2901,7774.1602,8497.1299
2020-01-09 17:00:00,1.30686,1.30692,1.30609,1.30614,9542.4404,4929.4702,4612.9702
2020-01-09 18:00:00,1.3061500000000001,1.30646,1.3055,1.30555,34723.9795,24244.7598,10479.2197
2020-01-09 19:00:00,1.30555,1.30597,1.30545,1.30572,8373.4101,4500.1401,3873.27
2020-01-09 20:00:00,1.305695,1.30679,1.30573,1.306665,6974.0398000000005,3218.1499,3755.8899
2020-01-09 21:00:00,1.30666,1.30687,1.3063,1.306735,2785.06,1309.28,1475.78
2020-01-09 22:00:00,1.3067199999999999,1.30701,1.3065,1.30687,1930.6799999999998,1023.26,907.42
2020-01-09 23:00:00,1.306875,1.30718,1.30678,1.30697,5265.6101,2522.5,2743.1101
2020-01-10 00:00:00,1.306965,1.3073,1.30667,1.30682,6422.5801,3107.96,3314.6201
2020-01-10 01:00:00,1.306815,1.30702,1.30607,1.306375,6929.3398,3345.1499,3584.1899
2020-01-10 02:00:00,1.3064,1.30676,1.30612,1.3065950000000002,5439.98,2565.8201,2874.1599
2020-01-10 03:00:00,1.3066149999999999,1.30696,1.3066,1.3068499999999998,3382.15,1653.52,1728.63
2020-01-10 04:00:00,1.306855,1.30827,1.30674,1.3076699999999999,6710.1401000000005,3188.3501,3521.79
2020-01-10 05:00:00,1.307675,1.30844,1.30736,1.30827,5759.0401,2848.0701,2910.97
2020-01-10 06:00:00,1.30827,1.30924,1.3081,1.3084850000000001,7114.969999999999,3592.47,3522.5
2020-01-10 07:00:00,1.3085149999999999,1.3088,1.30561,1.30599,13025.7002,6574.8101,6450.8901
2020-01-10 08:00:00,1.305995,1.30724,1.30489,1.3067099999999998,20915.6904,9977.4902,10938.2002
2020-01-10 09:00:00,1.306695,1.30893,1.30516,1.306825,28375.5801,14095.4102,14280.1699
2020-01-10 10:00:00,1.306825,1.30731,1.3051,1.30564,24104.0996,11869.0,12235.0996
2020-01-10 11:00:00,1.30564,1.30812,1.30546,1.30735,19239.6299,9158.5498,10081.0801
2020-01-10 12:00:00,1.30734,1.30888,1.30724,1.30844,16868.619599999998,7671.8999,9196.7197
2020-01-10 13:00:00,1.3084099999999999,1.30977,1.30661,1.306965,26308.5205,12663.5703,13644.9502
2020-01-10 14:00:00,1.306965,1.30738,1.30563,1.30652,23900.5996,11974.0898,11926.5098
2020-01-10 15:00:00,1.306535,1.30784,1.30575,1.3061099999999999,24050.9199,13606.9199,10444.0
2020-01-10 16:00:00,1.3061099999999999,1.3063,1.30432,1.305885,16946.899400000002,8571.7598,8375.1396
2020-01-10 17:00:00,1.30589,1.30705,1.30522,1.306195,12116.2002,5677.75,6438.4502
2020-01-10 18:00:00,1.30618,1.30643,1.30548,1.3055249999999998,6948.219999999999,2918.98,4029.24
2020-01-10 19:00:00,1.30553,1.30634,1.30541,1.3062,9151.3601,3897.1101,5254.25
2020-01-10 20:00:00,1.306205,1.3063,1.30543,1.30558,7392.3198,3163.5,4228.8198
2020-01-10 21:00:00,1.30559,1.30711,1.30544,1.30636,4582.53,2252.4199,2330.1101
2020-01-12 22:00:00,1.3035,1.30442,1.30353,1.3037,3074.91,1628.54,1446.37
2020-01-12 23:00:00,1.303655,1.30453,1.30351,1.3043749999999998,4325.7599,2361.4099,1964.35
2020-01-13 00:00:00,1.304385,1.30456,1.30369,1.30372,6227.5797999999995,3120.3999,3107.1799
2020-01-13 01:00:00,1.30372,1.30399,1.3033,1.303935,5081.25,2500.8,2580.45
2020-01-13 02:00:00,1.30393,1.30399,1.30337,1.30344,4514.8301,2476.6001,2038.23
2020-01-13 03:00:00,1.30345,1.30409,1.30318,1.303955,5523.4399,2815.03,2708.4099
2020-01-13 04:00:00,1.30396,1.30419,1.30369,1.303625,6063.719999999999,2865.3999,3198.3201
2020-01-13 05:00:00,1.30363,1.3037,1.30261,1.3033000000000001,5365.3299,2695.6299,2669.7
2020-01-13 06:00:00,1.3033000000000001,1.30338,1.30224,1.30275,5221.5797999999995,2626.8899,2594.6899
2020-01-13 07:00:00,1.302725,1.30279,1.29958,1.3001299999999998,19742.0801,9469.8496,10272.2305
2020-01-13 08:00:00,1.30011,1.30086,1.29858,1.300195,25020.1201,12584.2002,12435.9199
2020-01-13 09:00:00,1.300185,1.30086,1.29664,1.2972700000000001,29675.6504,15130.8604,14544.79
2020-01-13 10:00:00,1.2972700000000001,1.29947,1.29616,1.2984399999999998,21557.9502,10720.2002,10837.75
2020-01-13 11:00:00,1.298435,1.29897,1.29658,1.2965550000000001,20037.3398,10080.8398,9956.5
2020-01-13 12:00:00,1.2965499999999999,1.29803,1.29616,1.29764,18932.6591,9374.5195,9558.1396
2020-01-13 13:00:00,1.2975949999999998,1.29931,1.29714,1.298435,19707.319300000003,9413.1797,10294.1396
2020-01-13 14:00:00,1.298445,1.29994,1.29817,1.299475,23704.1699,11937.9502,11766.2197
2020-01-13 15:00:00,1.299485,1.29954,1.29757,1.29787,21624.0,10647.6299,10976.3701
2020-01-13 16:00:00,1.297875,1.29914,1.29757,1.298315,12114.9399,5387.2998,6727.6401
2020-01-13 17:00:00,1.29831,1.29978,1.29797,1.299555,9059.98,4358.2202,4701.7598
2020-01-13 18:00:00,1.29955,1.29981,1.29905,1.299645,7647.2998,4213.1299,3434.1699
2020-01-13 19:00:00,1.2996400000000001,1.30015,1.29944,1.2998349999999999,6045.1001,2972.27,3072.8301
2020-01-13 20:00:00,1.299835,1.3004,1.2995,1.2995299999999999,7255.4799,3759.55,3495.9299
2020-01-13 21:00:00,1.299555,1.2996,1.2987,1.298965,5655.3501,2635.0701,3020.28
2020-01-13 22:00:00,1.298945,1.29981,1.29911,1.299145,7656.950000000001,3742.8101,3914.1399
2020-01-13 23:00:00,1.29914,1.29943,1.29871,1.2986499999999999,6050.4399,2603.01,3447.4299
2020-01-14 00:00:00,1.2986550000000001,1.29964,1.29871,1.299475,7166.5401,3591.46,3575.0801
2020-01-14 01:00:00,1.29947,1.30013,1.29891,1.29916,11868.04,5876.5698,5991.4702
2020-01-14 02:00:00,1.299165,1.30032,1.29892,1.2998750000000001,8646.569800000001,4367.4199,4279.1499
2020-01-14 03:00:00,1.2998699999999999,1.30008,1.29911,1.2990599999999999,6467.8301,3209.3501,3258.48
2020-01-14 04:00:00,1.29907,1.29969,1.29902,1.29947,5243.0501,2536.6001,2706.45
2020-01-14 05:00:00,1.29947,1.29964,1.29891,1.2988650000000002,4854.5401,2408.23,2446.3101
2020-01-14 06:00:00,1.29891,1.29948,1.29876,1.298785,8779.75,4244.7598,4534.9902
2020-01-14 07:00:00,1.298765,1.29883,1.29657,1.297915,17267.8593,8233.5195,9034.3398
2020-01-14 08:00:00,1.29794,1.29835,1.29549,1.2971,23671.879800000002,11564.6396,12107.2402
2020-01-14 09:00:00,1.2970899999999999,1.29743,1.29631,1.29725,14825.8501,7148.3799,7677.4702
2020-01-14 10:00:00,1.297245,1.29875,1.29677,1.29853,13295.2398,6660.6099,6634.6299
2020-01-14 11:00:00,1.29854,1.30146,1.29795,1.299855,23310.25,11700.9297,11609.3203
2020-01-14 12:00:00,1.29985,1.30022,1.2974,1.29757,19498.75,8943.1797,10555.5703
2020-01-14 13:00:00,1.2975500000000002,1.29941,1.29743,1.299045,24059.899400000002,11261.5898,12798.3096
2020-01-14 14:00:00,1.299015,1.30056,1.29879,1.3002500000000001,26541.4893,12398.9297,14142.5596
2020-01-14 15:00:00,1.300235,1.30149,1.29939,1.30103,29662.0,14281.1299,15380.8701
2020-01-14 16:00:00,1.301025,1.30185,1.30009,1.3016,17734.649400000002,8637.3398,9097.3096
2020-01-14 17:00:00,1.3016,1.30254,1.30137,1.302165,8069.3901000000005,4139.8701,3929.52
2020-01-14 18:00:00,1.302165,1.3031,1.30219,1.3026499999999999,10325.1001,5066.1099,5258.9902
2020-01-14 19:00:00,1.3026550000000001,1.30337,1.30261,1.302695,8679.52,3848.73,4830.79
2020-01-14 20:00:00,1.302705,1.30285,1.30207,1.302095,7775.969999999999,3683.8799,4092.0901
2020-01-14 21:00:00,1.302115,1.30243,1.30171,1.3018649999999998,2993.9399000000003,1385.1899,1608.75
2020-01-14 22:00:00,1.3018049999999999,1.30254,1.30198,1.302285,2440.3401,1214.8101,1225.53
2020-01-14 23:00:00,1.302195,1.30247,1.30197,1.302155,3205.87,1624.17,1581.7
2020-01-15 00:00:00,1.3021500000000001,1.30252,1.30149,1.30183,6400.2101999999995,3188.8701,3211.3401
2020-01-15 01:00:00,1.301825,1.30248,1.3018,1.3023699999999998,7082.5,3576.6201,3505.8799
2020-01-15 02:00:00,1.30236,1.30249,1.30195,1.3022200000000002,6564.3598999999995,3333.98,3230.3799
2020-01-15 03:00:00,1.3022200000000002,1.30254,1.30214,1.302435,3910.2201000000005,2057.5801,1852.64
2020-01-15 04:00:00,1.302435,1.30299,1.3025,1.3027950000000001,4627.8099999999995,2302.02,2325.79
2020-01-15 05:00:00,1.3027950000000001,1.30342,1.3027,1.30328,5613.3501,2797.3201,2816.03
2020-01-15 06:00:00,1.30326,1.3043,1.30286,1.303345,7917.6098999999995,4004.8799,3912.73
2020-01-15 07:00:00,1.30335,1.30379,1.3017,1.30203,11323.46,5569.5298,5753.9302
2020-01-15 08:00:00,1.3020200000000002,1.30212,1.30013,1.301745,19650.7099,9626.2402,10024.4697
2020-01-15 09:00:00,1.3017400000000001,1.30214,1.29858,1.299185,23537.6094,11853.0596,11684.5498
2020-01-15 10:00:00,1.29916,1.30088,1.29887,1.300685,13186.990300000001,6779.1602,6407.8301
2020-01-15 11:00:00,1.3007,1.30298,1.30049,1.3015249999999998,19267.990299999998,9415.0801,9852.9102
2020-01-15 12:00:00,1.30152,1.30161,1.30007,1.30064,15052.19,6814.2798,8237.9102
2020-01-15 13:00:00,1.30064,1.30114,1.30013,1.30088,21146.3203,10392.8701,10753.4502
2020-01-15 14:00:00,1.300875,1.30366,1.30078,1.30314,23571.6797,11979.5498,11592.1299
2020-01-15 15:00:00,1.3031350000000002,1.30318,1.30101,1.302255,26251.54,11221.9502,15029.5898
2020-01-15 16:00:00,1.30225,1.30298,1.30201,1.302805,14726.2002,7766.29,6959.9102
2020-01-15 17:00:00,1.30281,1.30384,1.30275,1.303325,13010.310099999999,6581.0601,6429.25
2020-01-15 18:00:00,1.303325,1.30394,1.30274,1.3028,10397.7998,5260.0898,5137.71
2020-01-15 19:00:00,1.3027950000000001,1.30332,1.30245,1.30253,9092.9698,4484.8599,4608.1099
2020-01-15 20:00:00,1.30254,1.30324,1.30234,1.303075,6837.0,3038.77,3798.23
2020-01-15 21:00:00,1.303055,1.30397,1.30282,1.30384,4158.3799,1982.75,2175.6299
2020-01-15 22:00:00,1.3038349999999999,1.30589,1.30384,1.304605,3973.2901,2000.1801,1973.11
2020-01-15 23:00:00,1.3045849999999999,1.30484,1.30384,1.303995,5854.310100000001,2923.25,2931.0601
2020-01-16 00:00:00,1.30402,1.3048,1.30385,1.30416,6783.4702,3462.3501,3321.1201
2020-01-16 01:00:00,1.304155,1.30452,1.30404,1.304435,5609.5799,2796.1299,2813.45
2020-01-16 02:00:00,1.30444,1.30458,1.30409,1.30447,4187.2099,2118.3,2068.9099
2020-01-16 03:00:00,1.30447,1.30513,1.30438,1.304735,6269.1199,3371.95,2897.1699
2020-01-16 04:00:00,1.30473,1.30531,1.30461,1.30475,5671.8901000000005,2944.8401,2727.05
2020-01-16 05:00:00,1.30478,1.30524,1.30469,1.30485,5497.1602,2698.3501,2798.8101
2020-01-16 06:00:00,1.30484,1.30496,1.30358,1.30414,7076.3999,3584.6299,3491.77
2020-01-16 07:00:00,1.304095,1.30487,1.30346,1.30374,11223.340400000001,5462.4102,5760.9302
2020-01-16 08:00:00,1.30374,1.30653,1.30259,1.30507,23503.5108,11603.9805,11899.5303
2020-01-16 09:00:00,1.3050899999999999,1.30629,1.30474,1.305365,18785.379800000002,8861.9902,9923.3896
2020-01-16 10:00:00,1.305385,1.30649,1.30497,1.306175,13619.6402,6539.9102,7079.73
2020-01-16 11:00:00,1.306175,1.30648,1.30523,1.3060550000000002,11480.3398,5599.4199,5880.9199
2020-01-16 12:00:00,1.30606,1.30752,1.30585,1.306595,15032.410100000001,6709.4199,8322.9902
2020-01-16 13:00:00,1.3065799999999999,1.30714,1.30494,1.304955,21362.8701,10061.0,11301.8701
2020-01-16 14:00:00,1.30495,1.30605,1.30433,1.30505,26799.7998,13598.6201,13201.1797
2020-01-16 15:00:00,1.305065,1.30712,1.30322,1.306325,27794.9101,14160.2197,13634.6904
2020-01-16 16:00:00,1.306305,1.3082,1.30585,1.307615,25875.2901,12870.96,13004.3301
2020-01-16 17:00:00,1.30762,1.30836,1.30683,1.3074400000000002,10735.2701,5572.0601,5163.21
2020-01-16 18:00:00,1.3074400000000002,1.30788,1.3063,1.306555,10614.560000000001,5211.04,5403.52
2020-01-16 19:00:00,1.306555,1.3069,1.30636,1.306765,6492.469999999999,2863.3999,3629.0701
2020-01-16 20:00:00,1.3067549999999999,1.30779,1.30676,1.3075700000000001,6926.9202000000005,3195.3301,3731.5901
2020-01-16 21:00:00,1.307555,1.3081,1.30732,1.30797,3073.37,1364.11,1709.26
